entity,label,family,primary_type,coarse_category,explicit_types,embedding_strategy
imgt:FC-GAMMA-1,FC-GAMMA-1,FC-GAMMA-1,ReceptorFormat,ReceptorFormat,IGProteolyticFragmentLabel|ReceptorFormat|StructureLabels,text_or_learned
imgt:FC-GAMMA-2,FC-GAMMA-2,FC-GAMMA-2,IGProteolyticFragmentLabel,FC-GAMMA-2,IGProteolyticFragmentLabel|StructureLabels,text_or_learned
imgt:FC-GAMMA-2-A,FC-GAMMA-2-A,FC-GAMMA-2-A,StructureLabels,FC-GAMMA-2-A,StructureLabels,text_or_learned
imgt:FC-GAMMA-2-B,FC-GAMMA-2-B,FC-GAMMA-2-B,StructureLabels,FC-GAMMA-2-B,StructureLabels,text_or_learned
imgt:FC-GAMMA-2-C,FC-GAMMA-2-C,FC-GAMMA-2-C,StructureLabels,FC-GAMMA-2-C,StructureLabels,text_or_learned
imgt:FC-GAMMA-3,FC-GAMMA-3,FC-GAMMA-3,IGProteolyticFragmentLabel,FC-GAMMA-3,IGProteolyticFragmentLabel|StructureLabels,text_or_learned
imgt:FC-GAMMA-4,FC-GAMMA-4,FC-GAMMA-4,IGProteolyticFragmentLabel,FC-GAMMA-4,IGProteolyticFragmentLabel|StructureLabels,text_or_learned
imgt:FC-MU,FC-MU,FC-MU,IGProteolyticFragmentLabel,FC-MU,IGProteolyticFragmentLabel|StructureLabels,text_or_learned
imgt:FC-[PEPTIDE-PEPTIDE]2,FC-[PEPTIDE-PEPTIDE]2,FC-[PEPTIDE-PEPTIDE]2,FC-[PEPTIDE-PEPTIDE]2,FC-[PEPTIDE-PEPTIDE]2,,text_or_learned
imgt:FDA,FDA (Food and Drug Administration),Organisation,Organisation,Organisation,Organisation,name_text
imgt:FLT1,FLT1,FLT1,ChainLabels,ChainLabels,ChainLabels|DomainLabel|RPILabel|SegmentLabels,text_or_learned
imgt:FN_(fibronectin),FN (fibronectin),FN,FN,FN,C25702,text_or_learned
imgt:FPIA,FPIA,FPIA,fusion_protein_for_immune_applications,FPIA,fusion_protein_for_immune_applications,text_or_learned
imgt:FPIA_[FC-[PEPTIDE-PROTEIN]2]3,FPIA_[FC-[PEPTIDE-PROTEIN]2]3,FPIA,FPIA,FPIA,,text_or_learned
imgt:FPIA_[PROT-PROT]2-FC,FPIA_[PROT-PROT]2-FC,FPIA,FPIA,FPIA,,text_or_learned
imgt:FPIA_[PROTEIN-PROTEIN-PROTEIN-PROTEIN]2-3S-FC,FPIA_[PROTEIN-PROTEIN-PROTEIN-PROTEIN]2-3S-FC,FPIA,FPIA,FPIA,,text_or_learned
imgt:FPIA_[PROTEIN-PROTEIN-PROTEIN]2-FC,FPIA_[PROTEIN-PROTEIN-PROTEIN]2-FC,FPIA,FPIA,FPIA,,text_or_learned
imgt:FPIA_[PROTEIN-PROTEIN]2-FC,FPIA_[PROTEIN-PROTEIN]2-FC,FPIA,FPIA,FPIA,,text_or_learned
imgt:FPIA_[PROTEIN]2-FC,FPIA_[PROTEIN]2-FC,FPIA,FPIA,FPIA,,text_or_learned
imgt:FPIA_[PROTEIN_2REPEATS]2-FC,FPIA_[PROTEIN_2REPEATS]2-FC,FPIA,FPIA,FPIA,,text_or_learned
imgt:FPIA_[PROTEIN_3REPEATS]2-3S-FC,FPIA_[PROTEIN_3REPEATS]2-3S-FC,FPIA,FPIA,FPIA,,text_or_learned
imgt:FPIA_[PROTEIN_3REPEATS]2-FC,FPIA_[PROTEIN_3REPEATS]2-FC,FPIA,FPIA,FPIA,,text_or_learned
imgt:FUSION-FC-GAMMA-1,FUSION-FC-GAMMA-1,FUSION-FC-GAMMA-1,StructureLabels,FUSION-FC-GAMMA-1,StructureLabels,text_or_learned
imgt:FUSION-GAMMA1,FUSION-GAMMA1,FUSION-GAMMA1,ChainLabels,ChainLabels,ChainLabels,text_or_learned
imgt:FV-ALPHA_BETA,FV-ALPHA_BETA,FV-ALPHA,StructureLabels,FV-ALPHA,StructureLabels|TREngineeredLabel,text_or_learned
imgt:FV-GAMMA_DELTA,FV-GAMMA_DELTA,FV-GAMMA,StructureLabels,FV-GAMMA,StructureLabels|TREngineeredLabel,text_or_learned
imgt:FV-HEAVY_KAPPA,FV-HEAVY_KAPPA,FV-HEAVY,IGProteolyticFragmentLabel,FV-HEAVY,IGProteolyticFragmentLabel|StructureLabels,text_or_learned
imgt:FV-HEAVY_LAMBDA,FV-HEAVY_LAMBDA,FV-HEAVY,IGProteolyticFragmentLabel,FV-HEAVY,IGProteolyticFragmentLabel|StructureLabels,text_or_learned
imgt:FZD8,FZD8,FZD8,ChainLabels,ChainLabels,ChainLabels|SegmentLabels,text_or_learned
imgt:Fab - G1 - kappa,Fab - G1 - kappa,Fab - G1 - kappa,Fab - G1 - kappa,Fab - G1 - kappa,,text_or_learned
imgt:Fab - G1 - kappa - [Fc - G1],Fab - G1 - kappa - [Fc - G1],Fab - G1 - kappa - [Fc - G1],Fab - G1 - kappa - [Fc - G1],Fab - G1 - kappa - [Fc - G1],,text_or_learned
imgt:Fab - G2b - kappa,Fab - G2b - kappa,Fab - G2b - kappa,Fab - G2b - kappa,Fab - G2b - kappa,,text_or_learned
imgt:Fab - nd - nd,Fab - nd - nd,Fab - nd - nd,Fab - nd - nd,Fab - nd - nd,,text_or_learned
imgt:Fab' - G1 - nd,Fab' - G1 - nd,Fab' - G1 - nd,Fab' - G1 - nd,Fab' - G1 - nd,,text_or_learned
imgt:Fab' - G2a - kappa,Fab' - G2a - kappa,Fab' - G2a - kappa,Fab' - G2a - kappa,Fab' - G2a - kappa,,text_or_learned
imgt:Fab'-G1-nd,Fab'-G1-nd,Fab'-G1-nd,Fab'-G1-nd,Fab'-G1-nd,,text_or_learned
imgt:Fab'-G2a-kappa,Fab'-G2a-kappa,Fab'-G2a-kappa,Fab'-G2a-kappa,Fab'-G2a-kappa,,text_or_learned
imgt:Fab'-R-Fab',Fab'-R-Fab',Fab'-R-Fab',Fab'-R-Fab',Fab'-R-Fab',,text_or_learned
imgt:Fab-Alpha-1_Kappa,Fab-Alpha-1_Kappa,Fab-Alpha-1,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Alpha-1_Lambda,Fab-Alpha-1_Lambda,Fab-Alpha-1,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Alpha-2_Kappa,Fab-Alpha-2_Kappa,Fab-Alpha-2,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Alpha-2_Lambda,Fab-Alpha-2_Lambda,Fab-Alpha-2,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Alpha_Kappa,Fab-Alpha_Kappa,Fab-Alpha,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Alpha_Lambda,Fab-Alpha_Lambda,Fab-Alpha,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Delta_Kappa,Fab-Delta_Kappa,Fab-Delta,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Delta_Lambda,Fab-Delta_Lambda,Fab-Delta,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Epsilon_Kappa,Fab-Epsilon_Kappa,Fab-Epsilon,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Epsilon_Lambda,Fab-Epsilon_Lambda,Fab-Epsilon,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-G1-TOXIN_BIG-kappa,Fab-G1-TOXIN_BIG-kappa,Fab-G1-TOXIN,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
imgt:Fab-G1-kappa,Fab' - G1 - kappa,Fab-G1-kappa,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:Fab-G1-kappa-TOXIN_BIG,Fab-G1-kappa-TOXIN_BIG,Fab-G1-kappa-TOXIN,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
imgt:Fab-G1-nd,Fab' - G1 - nd,Fab-G1-nd,SegmentLabels,SegmentLabels,SegmentLabels,text_or_learned
imgt:Fab-G2a-kappa,Fab' - G2a - kappa,Fab-G2a-kappa,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:Fab-G2b-kappa,Fab - G2b - kappa,Fab-G2b-kappa,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:Fab-Gamma-1_Kappa,Fab-Gamma-1_Kappa,Fab-Gamma-1,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-1_Lambda,Fab-Gamma-1_Lambda,Fab-Gamma-1,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-2-a_Kappa,Fab-Gamma-2-a_Kappa,Fab-Gamma-2-a,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-2-a_Lambda,Fab-Gamma-2-a_Lambda,Fab-Gamma-2-a,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-2-b_Kappa,Fab-Gamma-2-b_Kappa,Fab-Gamma-2-b,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-2-b_Lambda,Fab-Gamma-2-b_Lambda,Fab-Gamma-2-b,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-2-c_Kappa,Fab-Gamma-2-c_Kappa,Fab-Gamma-2-c,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-2-c_Lambda,Fab-Gamma-2-c_Lambda,Fab-Gamma-2-c,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-2_Kappa,Fab-Gamma-2_Kappa,Fab-Gamma-2,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-2_Lambda,Fab-Gamma-2_Lambda,Fab-Gamma-2,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-3_Kappa,Fab-Gamma-3_Kappa,Fab-Gamma-3,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-3_Lambda,Fab-Gamma-3_Lambda,Fab-Gamma-3,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-4_Kappa,Fab-Gamma-4_Kappa,Fab-Gamma-4,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma-4_Lambda,Fab-Gamma-4_Lambda,Fab-Gamma-4,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Gamma_Kappa,Fab-Gamma_Kappa,Fab-Gamma,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Mu_Kappa,Fab-Mu_Kappa,Fab-Mu,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-Mu_Lambda,Fab-Mu_Lambda,Fab-Mu,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fab-nd-nd,Fab - nd - nd,Fab-nd-nd,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:Fab_G3-kappa,Fab G3 - kappa,Fab,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:Facet_Biotech,Facet Biotech,Facet,Facet,Facet,C54131,text_or_learned
imgt:Faron_Pharmaceuticals_Oy,Faron Pharmaceuticals Oy,Faron,Faron,Faron,C54131,text_or_learned
imgt:Fc,Fc,Fc,SegmentLabels,SegmentLabels,FormatType|SegmentLabels,text_or_learned
imgt:Fc-Alpha,Fc-Alpha,Fc-Alpha,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Alpha-1,Fc-Alpha-1,Fc-Alpha-1,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Alpha-2,Fc-Alpha-2,Fc-Alpha-2,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Delta,Fc-Delta,Fc-Delta,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Epsilon,Fc-Epsilon,Fc-Epsilon,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Gamma-1,Fc-Gamma-1,Fc-Gamma-1,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Gamma-2,Fc-Gamma-2,Fc-Gamma-2,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Gamma-2-a,Fc-Gamma-2-a,Fc-Gamma-2-a,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Gamma-2-b,Fc-Gamma-2-b,Fc-Gamma-2-b,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Gamma-2-c,Fc-Gamma-2-c,Fc-Gamma-2-c,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Gamma-3,Fc-Gamma-3,Fc-Gamma-3,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Gamma-4,Fc-Gamma-4,Fc-Gamma-4,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-Mu,Fc-Mu,Fc-Mu,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fc-effector_function,Fc-effector function,Fc-effector,Fc-effector,Fc-effector,C25492,text_or_learned
imgt:FcyR_crosslinking,FcyR crosslinking,FcyR,FcyR,FcyR,C25492,text_or_learned
imgt:FibroGen_Inc,"FibroGen, Inc.",Organisation,Organisation,Organisation,C54131,name_text
imgt:Five_Prime_Therapeutics_Inc,Five Prime Therapeutics Inc.,Organisation,Organisation,Organisation,C54131,name_text
imgt:Forty_Seven_Inc,Forty Seven Inc.,Organisation,Organisation,Organisation,C54131,name_text
imgt:Fresenius_Biotech_GmbH,Fresenius Biotech GmbH,Organisation,Organisation,Organisation,C54131,name_text
imgt:Fudan_University,Fudan University,Fudan,Fudan,Fudan,C54131,text_or_learned
imgt:Fused_Bougainvillea_spectabilis_Willd_bouganin_236,Fused_Bougainvillea_spectabilis_Willd_bouganin_236,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD28_1233,Fused_CD28_1233,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD28_827,Fused_CD28_827,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD28_876,Fused_CD28_876,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD28_986,Fused_CD28_986,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD4_1232,Fused_CD4_1232,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1042,Fused_CD8A_1042,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1102,Fused_CD8A_1102,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1103,Fused_CD8A_1103,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1161,Fused_CD8A_1161,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1229,Fused_CD8A_1229,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1230,Fused_CD8A_1230,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1231,Fused_CD8A_1231,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1383,Fused_CD8A_1383,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1384,Fused_CD8A_1384,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_1385,Fused_CD8A_1385,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_828,Fused_CD8A_828,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_CD8A_873,Fused_CD8A_873,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_CD3E_1101,Fused_Homo_sapiens_CD3E_1101,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IFNA2_1019,Fused_Homo_sapiens_IFNA2_1019,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc-peptidyl_linker_1227,Fused_Homo_sapiens_IGHG1_Fc-peptidyl_linker_1227,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_1048,Fused_Homo_sapiens_IGHG1_Fc_1048,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_1098,Fused_Homo_sapiens_IGHG1_Fc_1098,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_1293,Fused_Homo_sapiens_IGHG1_Fc_1293,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_213,Fused_Homo_sapiens_IGHG1_Fc_213,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_214,Fused_Homo_sapiens_IGHG1_Fc_214,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_331,Fused_Homo_sapiens_IGHG1_Fc_331,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_377,Fused_Homo_sapiens_IGHG1_Fc_377,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_388,Fused_Homo_sapiens_IGHG1_Fc_388,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_408,Fused_Homo_sapiens_IGHG1_Fc_408,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_475,Fused_Homo_sapiens_IGHG1_Fc_475,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_530,Fused_Homo_sapiens_IGHG1_Fc_530,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_611,Fused_Homo_sapiens_IGHG1_Fc_611,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_615,Fused_Homo_sapiens_IGHG1_Fc_615,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_870,Fused_Homo_sapiens_IGHG1_Fc_870,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_885,Fused_Homo_sapiens_IGHG1_Fc_885,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_926,Fused_Homo_sapiens_IGHG1_Fc_926,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG1_Fc_935,Fused_Homo_sapiens_IGHG1_Fc_935,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG4_Fc_1379,Fused_Homo_sapiens_IGHG4_Fc_1379,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG4_Fc_581,Fused_Homo_sapiens_IGHG4_Fc_581,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG4_Fc_582,Fused_Homo_sapiens_IGHG4_Fc_582,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IGHG4_Fc_820,Fused_Homo_sapiens_IGHG4_Fc_820,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IL15-20-mer_Gly-Ser_linker_933,Fused_Homo_sapiens_IL15-20-mer_Gly-Ser_linker_933,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IL21_1296,Fused_Homo_sapiens_IL21_1296,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IL2_555,Fused_Homo_sapiens_IL2_555,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IL2_690,Fused_Homo_sapiens_IL2_690,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IL2_704,Fused_Homo_sapiens_IL2_704,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IL2_900,Fused_Homo_sapiens_IL2_900,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_IL3_825,Fused_Homo_sapiens_IL3_825,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_LCN2-peptidyl_linker_982,Fused_Homo_sapiens_LCN2-peptidyl_linker_982,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_TGFBR2-peptidyl_linker_1225,Fused_Homo_sapiens_TGFBR2-peptidyl_linker_1225,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Homo_sapiens_TNFSF9-peptidyl_linker_1224,Fused_Homo_sapiens_TNFSF9-peptidyl_linker_1224,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_IGHG4_h-CH2-CH3_1049,Fused_IGHG4_h-CH2-CH3_1049,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_IGHG4_h-CH2-CH3_874,Fused_IGHG4_h-CH2-CH3_874,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_IL2RA_1118,Fused_IL2RA_1118,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_IL2_254,Fused_IL2_254,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_IL2_981,Fused_IL2_981,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_IgG1-h-CH2-CH3_1234,Fused_IgG1-h-CH2-CH3_1234,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Phytolacca_americana_antiviral_protein_PAP_282,Fused_Phytolacca_americana_antiviral_protein_PAP_282,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Pseudomonas_aeruginosa_exotoxin_A_1380,Fused_Pseudomonas_aeruginosa_exotoxin_A_1380,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Pseudomonas_aeruginosa_exotoxin_A_198,Fused_Pseudomonas_aeruginosa_exotoxin_A_198,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Pseudomonas_aeruginosa_exotoxin_A_202,Fused_Pseudomonas_aeruginosa_exotoxin_A_202,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Pseudomonas_aeruginosa_exotoxin_A_203,Fused_Pseudomonas_aeruginosa_exotoxin_A_203,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Pseudomonas_aeruginosa_exotoxin_A_204,Fused_Pseudomonas_aeruginosa_exotoxin_A_204,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Pseudomonas_aeruginosa_exotoxin_A_206,Fused_Pseudomonas_aeruginosa_exotoxin_A_206,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Pseudomonas_aeruginosa_exotoxin_A_237,Fused_Pseudomonas_aeruginosa_exotoxin_A_237,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Staphylococcus_aureus_enterotoxin_A_287,Fused_Staphylococcus_aureus_enterotoxin_A_287,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_Staphylococcus_aureus_enterotoxin_E_SEA/E120_superantigen_65,Fused_Staphylococcus_aureus_enterotoxin_E_SEA/E120_superantigen_65,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_[Homo_sapiens_COL1A1_]3-peptidyl_linker_1297,Fused_[Homo_sapiens_COL1A1_]3-peptidyl_linker_1297,Fused,Fused,Fused,,text_or_learned
imgt:Fused_[Homo_sapiens_IFNA2_]2-peptidyl_linker_1157,Fused_[Homo_sapiens_IFNA2_]2-peptidyl_linker_1157,Fused,Fused,Fused,,text_or_learned
imgt:Fused_[Homo_sapiens_IL2_noncovalent_dimer]-dimer_796,Fused_[Homo_sapiens_IL2_noncovalent_dimer]-dimer_796,Fused,Fused,Fused,,text_or_learned
imgt:Fused_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_1159,Fused_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_1159,Fused,Fused,Fused,,text_or_learned
imgt:Fused_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_1616,Fused_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_1616,Fused,Fused,Fused,,text_or_learned
imgt:Fused_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_869,Fused_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_869,Fused,Fused,Fused,,text_or_learned
imgt:Fused_[Homo_sapiens_TNF-trimer]-trimer_797,Fused_[Homo_sapiens_TNF-trimer]-trimer_797,Fused,Fused,Fused,,text_or_learned
imgt:Fused_[Homo_sapiens_TNF_]-trimer_818,Fused_[Homo_sapiens_TNF_]-trimer_818,Fused,Fused,Fused,,text_or_learned
imgt:Fused_interleukin_12_257,Fused_interleukin_12_257,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_masking_peptide-linker_963,Fused_masking_peptide-linker_963,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_masking_peptide-linker_966,Fused_masking_peptide-linker_966,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_masking_peptide-linker_967,Fused_masking_peptide-linker_967,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fused_scFv-heavy-kappa-JCHAIN_1257,Fused_scFv-heavy-kappa-JCHAIN_1257,Fused,Fused,Fused,C124537,text_or_learned
imgt:Fusion-Fc-Gamma1,Fusion-Fc-Gamma1,Fusion-Fc-Gamma1,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fusion-Gamma1,Fusion-Gamma1,Fusion-Gamma1,ChainType,Fusion-Gamma1,ChainType,text_or_learned
imgt:Fv-Alpha_Beta,Fv-Alpha_Beta,Fv-Alpha,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fv-Gamma_Delta,Fv-Gamma_Delta,Fv-Gamma,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fv-Heavy_Kappa,Fv-Heavy_Kappa,Fv-Heavy,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fv-Heavy_Lambda,Fv-Heavy_Lambda,Fv-Heavy,ReceptorType,ReceptorType,ReceptorType,text_or_learned
imgt:Fv-disulfide-stabilized-heavy-TOXIN_BIG-kappa,Fv-disulfide-stabilized-heavy-TOXIN_BIG-kappa,Fv-disulfide-stabilized-heavy-TOXIN,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
imgt:Fv-disulfide_stabilized,Fv - disulfide stabilized,Fv-disulfide,ConstructLabels,ConstructLabels,ConstructLabels|SegmentLabels,text_or_learned
imgt:G,germline,G,ConfigurationType,G,ConfigurationType,text_or_learned
imgt:G1-K-L with domain crossover2,G1-K-L with domain crossover2,G1-K-L with domain crossover2,G1-K-L with domain crossover2,G1-K-L with domain crossover2,,text_or_learned
imgt:G1-kappa_scFv-HEAVY-KAPPA-h-CH2-CH3,G1-kappa_scFv-HEAVY-KAPPA-h-CH2-CH3,G1-kappa,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
imgt:G1-kappa_scFv-h-CH2-CH3,G1-kappa_scFv-h-CH2-CH3,G1-kappa,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
imgt:G1-kappa_scFvkh-h-CH2-CH3_3cys,G1-kappa_scFvkh-h-CH2-CH3_3cys,G1-kappa,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
imgt:G1-kappa_scFvkh-h-CH2-CH3_4lys,G1-kappa_scFvkh-h-CH2-CH3_4lys,G1-kappa,ReceptorFormat,ReceptorFormat,ReceptorFormat,text_or_learned
